Evaluation Data,,,,,,,,
Evaluation Index,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Response 1
2179,2,7,4,7,3,1,6,2014.776733
1023,1,8,3,7,3,1,6,2014.777222
814,1,4,4,8,3,1,6,2014.802246
1464,2,1,2,8,3,1,6,2014.802734
255,1,8,2,1,4,2,6,2017.8479
1465,2,5,5,2,4,2,6,2017.856934
9901,8,6,4,2,4,2,6,2017.857422
4545,4,5,1,2,4,2,6,2017.858887
8186,7,3,7,3,4,2,6,2017.867676
6106,5,3,4,3,4,2,6,2017.869873
2102,2,4,8,4,4,2,6,2017.881226
7262,6,4,8,4,4,2,6,2017.881226
6821,6,6,8,4,4,2,6,2017.881348
5182,5,4,6,4,4,2,6,2017.883057
2257,2,5,5,4,4,2,6,2017.883911
5897,5,5,6,5,4,2,6,2017.899658
3467,3,7,6,5,4,2,6,2017.899902
892,1,2,3,5,4,2,6,2017.901245
8472,7,1,2,5,4,2,6,2017.901489
7184,6,1,6,7,4,2,6,2017.941284
6184,5,1,3,7,4,2,6,2017.942749
4104,4,1,1,7,4,2,6,2017.943481
8823,8,8,2,7,4,2,6,2017.943481
4819,4,7,5,8,4,2,6,2017.968872
5469,5,6,3,8,4,2,6,2017.969482
9264,8,1,2,8,4,2,6,2017.969482
8550,7,4,1,1,5,3,6,2022.606445
9551,8,8,7,2,5,3,6,2022.614502
256,1,1,4,2,5,3,6,2022.616333
2895,3,8,3,2,5,3,6,2022.61731
5261,5,6,8,3,5,3,6,2022.626343
8341,7,6,6,3,5,3,6,2022.628174
3336,3,1,3,3,5,3,6,2022.629761
9902,8,4,7,4,5,3,6,2022.641968
5702,5,4,7,4,5,3,6,2022.64209
2621,3,6,6,4,5,3,6,2022.643066
9187,8,7,5,5,5,3,6,2022.660767
3622,3,4,4,5,5,3,6,2022.661133
2258,2,3,8,6,5,3,6,2022.678101
5183,5,8,8,6,5,3,6,2022.678467
1543,2,8,4,6,5,3,6,2022.681274
1334,2,4,6,7,5,3,6,2022.703003
3973,4,6,4,7,5,3,6,2022.704224
5624,5,1,8,8,5,3,6,2022.728882
619,1,7,6,8,5,3,6,2022.730835
2544,3,1,2,8,5,3,6,2022.732056
6339,6,7,2,8,5,3,6,2022.7323
5935,5,8,5,1,7,5,5,2024.399902
3855,4,8,2,1,7,5,5,2024.401489
215,1,8,8,2,7,5,5,2024.410889
5220,5,2,1,2,7,5,5,2024.414795
7936,7,1,6,3,7,5,5,2024.427368
1216,1,1,3,3,7,5,5,2024.429077
6221,5,6,6,4,7,5,5,2024.444946
8937,8,5,1,4,7,5,5,2024.447144
292,1,2,5,5,7,5,5,2024.46521
7222,6,4,4,5,7,5,5,2024.46582
9147,8,7,2,5,7,5,5,2024.466675
3218,3,3,7,6,7,5,5,2024.486938
1293,2,6,3,6,7,5,5,2024.489258
6858,6,3,1,6,7,5,5,2024.489624
9224,8,1,8,8,7,5,5,2024.544556
7859,7,7,6,8,7,5,5,2024.546143
8455,7,8,4,1,8,6,4,2025.714966
3450,3,3,2,1,8,6,4,2025.715454
4451,4,7,8,2,8,6,4,2025.726807
370,1,3,4,2,8,6,4,2025.729492
9820,8,2,4,2,8,6,4,2025.729492
2526,3,4,3,2,8,6,4,2025.730103
5816,5,1,6,3,8,6,4,2025.745117
9456,8,1,3,3,8,6,4,2025.746704
3527,3,8,8,4,8,6,4,2025.763062
5452,5,2,6,4,8,6,4,2025.764404
1371,2,7,2,4,8,6,4,2025.766602
2372,2,2,7,5,8,6,4,2025.785645
2813,3,6,7,6,8,6,4,2025.811157
4738,4,3,4,6,8,6,4,2025.812622
6453,6,6,1,6,8,6,4,2025.813721
1448,2,1,8,7,8,6,4,2025.839722
734,1,4,7,7,8,6,4,2025.840576
9379,8,7,4,7,8,6,4,2025.842163
2449,2,5,4,8,8,6,4,2025.876831
8705,7,5,6,1,6,4,6,2029.59729
3700,3,2,3,1,6,4,6,2029.598999
5625,5,5,1,1,6,4,6,2029.599976
620,1,2,8,2,6,4,6,2029.607056
9420,8,2,3,2,6,4,6,2029.610596
4701,4,6,1,2,6,4,6,2029.611816
6066,5,3,1,3,6,4,6,2029.624878
9707,8,7,7,4,6,4,6,2029.636963
8342,7,4,8,5,6,4,6,2029.653564
3778,4,3,6,5,6,4,6,2029.655273
3337,3,5,5,5,6,4,6,2029.656006
8992,8,1,3,5,6,4,6,2029.656616
2622,3,4,2,5,6,4,6,2029.657227
4988,4,2,7,6,6,4,6,2029.674927
6703,6,8,5,6,6,4,6,2029.676636
2413,2,6,4,6,6,4,6,2029.677002
3623,3,8,7,7,6,4,6,2029.699341
7030,6,4,4,1,3,1,7,2031.679565
3025,3,5,3,1,3,1,7,2031.680298
660,1,2,2,1,3,1,7,2031.680542
8745,7,5,3,2,3,1,7,2031.689453
6315,6,7,3,2,3,1,7,2031.689697
3586,3,3,5,3,3,1,7,2031.698853
6666,6,3,3,3,3,1,7,2031.699951
2662,3,4,6,4,3,1,7,2031.710571
6952,6,1,5,4,3,1,7,2031.71106
4027,4,7,4,4,3,1,7,2031.712158
5952,5,1,2,4,3,1,7,2031.712646
7667,7,7,8,5,3,1,7,2031.723267
5742,5,4,1,5,3,1,7,2031.727539
1947,2,7,1,5,3,1,7,2031.727905
5588,5,2,8,6,3,1,7,2031.73999
8108,7,2,8,6,3,1,7,2031.73999
23,1,8,7,7,3,1,7,2031.761475
1584,2,1,1,7,3,1,7,2031.763916
4664,4,1,7,8,3,1,7,2031.784668
869,1,6,7,8,3,1,7,2031.785034
7744,7,1,5,8,3,1,7,2031.785889
9669,8,6,2,8,3,1,7,2031.787231
3950,4,4,8,1,4,2,7,2034.991577
2180,2,2,7,1,4,2,7,2034.992554
9670,8,4,4,2,4,2,7,2035.004395
4391,4,8,8,3,4,2,7,2035.012573
6316,6,2,6,3,4,2,7,2035.014038
3741,3,6,3,3,4,2,7,2035.016235
9396,8,2,1,3,4,2,7,2035.016724
5106,5,3,1,3,4,2,7,2035.016846
1102,1,4,5,4,4,2,7,2035.02771
4182,4,4,3,4,4,2,7,2035.028687
387,1,7,1,4,4,2,7,2035.029907
6953,6,5,7,5,4,2,7,2035.040894
5028,5,2,2,5,4,2,7,2035.043701
8318,7,4,6,6,4,2,7,2035.05896
7668,7,2,1,6,4,2,7,2035.061157
3104,3,1,8,7,4,2,7,2035.077759
5743,5,8,4,7,4,2,7,2035.080933
7394,6,3,7,8,4,2,7,2035.103149
1024,1,1,6,8,4,2,7,2035.103882
1739,2,7,6,8,4,2,7,2035.104248
24,1,1,3,8,4,2,7,2035.105225
5585,5,5,8,1,8,6,5,2039.364624
5375,5,8,6,1,8,6,5,2039.366699
7300,6,2,3,1,8,6,5,2039.36792
3660,3,2,3,1,8,6,5,2039.368042
8301,7,6,2,2,8,6,5,2039.382324
2295,2,8,1,2,8,6,5,2039.383057
1931,2,7,7,3,8,6,5,2039.395264
3296,3,1,6,3,8,6,5,2039.39563
9302,8,4,7,4,8,6,5,2039.412842
7377,6,5,2,4,8,6,5,2039.415527
8378,7,3,8,5,8,6,5,2039.432373
4297,4,5,4,5,8,6,5,2039.435181
8742,7,4,2,5,8,6,5,2039.435791
293,1,6,7,6,8,6,5,2039.457153
2218,2,3,4,6,8,6,5,2039.45874
8938,8,3,3,6,8,6,5,2039.458984
6663,6,8,2,6,8,6,5,2039.459717
3373,3,6,6,7,8,6,5,2039.485474
6299,6,7,8,8,8,6,5,2039.51709
1294,2,4,6,8,8,6,5,2039.518188
3219,3,7,2,8,8,6,5,2039.519897
4374,4,4,1,8,8,6,5,2039.519897
5780,5,2,6,1,7,5,6,2039.791748
2140,2,2,5,1,7,5,6,2039.79248
7145,6,5,8,2,7,5,6,2039.802246
4065,4,5,3,2,7,5,6,2039.805786
8146,7,3,4,3,7,5,6,2039.818848
8706,7,3,2,3,7,5,6,2039.819702
2777,3,5,7,4,7,5,6,2039.832886
4857,4,5,3,4,7,5,6,2039.835205
4142,4,4,6,5,7,5,6,2039.851685
1062,1,4,1,5,7,5,6,2039.854004
5143,5,8,4,6,7,5,6,2039.874146
138,1,3,2,6,7,5,6,2039.874634
6185,5,5,6,1,5,3,7,2039.876709
3755,4,7,6,1,5,3,7,2039.876953
1180,1,2,4,1,5,3,7,2039.87793
4105,4,5,3,1,5,3,7,2039.878662
3105,3,5,1,1,5,3,7,2039.879639
4820,4,2,7,2,5,3,7,2039.88562
2390,2,4,7,2,5,3,7,2039.885742
5470,5,4,5,2,5,3,7,2039.887207
9265,8,5,4,2,5,3,7,2039.887817
1466,2,3,8,3,5,3,7,2039.895996
3779,4,7,8,7,7,5,6,2039.896362
9784,8,1,4,7,7,5,6,2039.898438
4546,4,3,4,3,5,3,7,2039.89917
4779,4,7,1,7,7,5,6,2039.89978
5107,5,7,4,4,5,3,7,2039.912598
8187,7,7,2,4,5,3,7,2039.913452
7472,6,1,6,5,5,3,7,2039.926147
8069,7,6,7,8,7,5,6,2039.926514
3064,3,1,5,8,7,5,6,2039.92749
6144,5,1,3,8,7,5,6,2039.928223
4183,4,8,6,6,5,3,7,2039.944458
388,1,2,4,6,5,3,7,2039.94519
3468,3,2,2,6,5,3,7,2039.946045
7263,6,8,1,6,5,3,7,2039.946777
7109,6,6,8,7,5,3,7,2039.963745
6548,6,2,7,7,5,3,7,2039.964355
8473,7,5,5,7,5,3,7,2039.96582
5898,5,3,2,7,5,3,7,2039.966919
8824,8,1,5,8,5,3,7,2039.990723
4070,4,4,7,2,4,1,1,2043.844604
8151,7,8,3,2,4,1,1,2043.847656
3146,3,3,7,3,4,1,1,2043.862549
7436,6,2,6,3,4,1,1,2043.863281
4511,4,8,6,3,4,1,1,2043.86377
6436,6,2,4,3,4,1,1,2043.864624
66,1,3,2,3,4,1,1,2043.865723
507,1,7,2,4,4,1,1,2043.885986
2068,2,2,5,6,4,1,1,2043.932617
9438,8,4,3,6,4,1,1,2043.933472
1353,2,5,2,6,4,1,1,2043.934082
5434,5,3,5,7,4,1,1,2043.962158
429,1,6,3,7,4,1,1,2043.963257
5148,5,2,1,7,4,1,1,2043.963623
7514,7,3,8,8,4,1,1,2043.994507
6799,6,8,5,8,4,1,1,2043.996704
1144,1,1,4,8,4,1,1,2043.996826
1985,2,5,7,1,6,4,7,2046.960205
9475,8,7,6,1,6,4,7,2046.96106
3910,4,4,5,1,6,4,7,2046.96167
2700,3,2,1,1,6,4,7,2046.963623
8551,7,8,4,2,6,4,7,2046.972778
9266,8,3,7,3,6,4,7,2046.982056
5471,5,8,8,4,6,4,7,2046.994995
9552,8,1,2,4,6,4,7,2046.998413
1622,2,4,6,5,6,4,7,2047.012207
4547,4,7,6,5,6,4,7,2047.012451
8838,8,4,1,6,6,4,7,2047.032715
9629,8,6,8,7,6,4,7,2047.050903
8629,7,6,5,7,6,4,7,2047.053101
7473,6,5,2,7,6,4,7,2047.054199
2259,2,7,1,7,6,4,7,2047.05481
1544,2,1,7,8,6,4,7,2047.077759
9839,8,8,6,8,6,4,7,2047.078613
544,1,1,4,8,6,4,7,2047.079346
6549,6,6,3,8,6,4,7,2047.079834
7914,7,3,2,8,6,4,7,2047.079956
9515,8,7,6,1,3,1,8,2050.79126
4510,4,4,3,1,3,1,8,2050.792969
506,1,3,6,2,3,1,8,2050.798584
7876,7,2,4,2,3,1,8,2050.799805
4796,4,2,8,3,3,1,8,2050.805664
9956,8,2,7,3,3,1,8,2050.806641
8591,7,8,7,3,3,1,8,2050.807129
5511,5,8,1,3,3,1,8,2050.810791
5237,5,6,8,5,3,1,8,2050.828857
7513,7,5,5,6,3,1,8,2050.845947
2508,3,2,3,6,3,1,8,2050.846924
3509,3,6,8,7,3,1,8,2050.861572
6798,6,4,2,7,3,1,8,2050.864746
3873,4,5,2,7,3,1,8,2050.86499
4159,4,8,3,7,3,1,8,2050.86499
4874,4,3,7,8,3,1,8,2050.883545
5874,5,3,3,8,3,1,8,2050.885742
6589,6,6,3,8,3,1,8,2050.885742
2950,3,4,5,1,4,2,8,2054.359131
5875,5,7,5,1,4,2,8,2054.359375
2235,2,7,2,1,4,2,8,2054.361084
6590,6,4,6,2,4,2,8,2054.366211
4665,4,5,2,2,4,2,8,2054.368652
9957,8,6,2,4,4,2,8,2054.388428
9242,8,3,8,5,4,2,8,2054.396973
4028,4,2,7,5,4,2,8,2054.397949
3587,3,7,7,5,4,2,8,2054.398438
3313,3,5,4,6,4,2,8,2054.415283
5953,5,5,4,6,4,2,8,2054.415283
9033,8,5,3,6,4,2,8,2054.415771
5238,5,4,1,6,4,2,8,2054.416504
9879,8,8,3,7,4,2,8,2054.433838
7510,7,4,4,1,8,6,6,2054.706055
7860,7,2,1,1,8,6,6,2054.707275
9225,8,5,1,1,8,6,6,2054.707275
275,1,7,7,1,4,1,2,2054.70752
2200,2,1,4,1,4,1,2,2054.709473
5280,5,1,3,1,4,1,2,2054.709961
9075,8,7,1,1,4,1,2,2054.711182
6145,5,5,5,2,8,6,6,2054.718018
1140,1,2,2,2,8,6,6,2054.719238
5995,5,7,3,2,4,1,2,2054.725342
990,1,4,1,2,4,1,2,2054.726074
2141,2,6,8,3,8,6,6,2054.72998
3856,4,1,5,3,8,6,6,2054.731934
1581,2,6,3,3,8,6,6,2054.733398
216,1,1,1,3,8,6,6,2054.733887
7146,6,3,1,3,8,6,6,2054.733887
4356,4,2,1,3,4,1,2,2054.74292
4507,4,7,6,4,8,6,6,2054.748047
5221,5,6,4,4,8,6,6,2054.749023
5721,5,5,3,4,4,1,2,2054.76123
8147,7,7,7,5,8,6,6,2054.765869
1217,1,5,6,5,8,6,6,2054.766602
2778,3,3,3,5,8,6,6,2054.768066
6222,5,4,2,5,8,6,6,2054.768311
9362,8,3,7,5,4,1,2,2054.780029
7997,7,6,7,5,4,1,2,2054.780273
3278,3,4,6,5,4,1,2,2054.781006
2992,3,1,5,5,4,1,2,2054.781494
4917,4,6,2,5,4,1,2,2054.783203
4143,4,8,2,6,8,6,6,2054.790527
6358,6,4,4,6,4,1,2,2054.806641
5358,5,4,2,6,4,1,2,2054.807373
7223,6,8,7,7,8,6,6,2054.813721
9148,8,2,5,7,8,6,6,2054.814453
7073,6,5,8,7,4,1,2,2054.83252
5144,5,1,7,8,8,6,6,2054.843994
8224,7,1,5,8,8,6,6,2054.844971
9589,8,6,4,8,8,6,6,2054.845459
9999,8,8,1,8,4,1,2,2054.868896
6800,6,1,8,1,5,2,1,2055.876465
5435,5,7,8,1,5,2,1,2055.876709
9880,8,1,6,1,5,2,1,2055.878174
430,1,4,6,1,5,2,1,2055.878418
4225,4,5,4,1,5,2,1,2055.879883
5876,5,2,8,2,5,2,1,2055.892822
5590,5,4,3,2,5,2,1,2055.896729
8515,7,7,3,2,5,2,1,2055.896973
6227,5,7,8,4,5,2,1,2055.932373
871,1,8,5,4,5,2,1,2055.935059
9517,8,6,4,5,5,2,1,2055.958252
7878,7,4,2,5,5,2,1,2055.958984
7437,6,6,2,5,5,2,1,2055.959229
1508,2,2,7,6,5,2,1,2055.98291
508,1,2,5,6,5,2,1,2055.984375
8593,7,5,5,6,5,2,1,2055.984375
3588,3,2,3,6,5,2,1,2055.985107
6513,6,5,2,6,5,2,1,2055.985596
2873,3,5,6,7,5,2,1,2056.014404
4798,4,4,4,7,5,2,1,2056.015137
4434,4,3,2,7,5,2,1,2056.015869
2223,2,8,1,7,5,2,1,2056.016602
5149,5,6,4,8,5,2,1,2056.050537
8630,7,4,8,1,7,5,7,2057.203369
2260,2,2,4,1,7,5,7,2057.206543
2910,3,4,2,1,7,5,7,2057.20752
9630,8,4,1,1,7,5,7,2057.208008
3701,3,6,6,2,7,5,7,2057.216064
2701,3,6,3,2,7,5,7,2057.217773
1545,2,5,2,2,7,5,7,2057.218262
3911,4,8,7,3,7,5,7,2057.227539
6991,6,8,6,3,7,5,7,2057.228271
1986,2,3,3,3,7,5,7,2057.229736
4702,4,4,4,4,7,5,7,2057.243164
2987,3,7,8,5,7,5,7,2057.256836
6067,5,7,4,5,7,5,7,2057.259766
908,1,2,8,6,7,5,7,2057.275879
3338,3,3,8,6,7,5,7,2057.275879
9708,8,2,3,6,7,5,7,2057.278809
8993,8,5,6,7,7,5,7,2057.300049
1909,2,6,4,7,7,5,7,2057.301025
2623,3,8,4,7,7,5,7,2057.30127
9994,8,3,4,8,7,5,7,2057.327637
3624,3,1,3,8,7,5,7,2057.328125
4989,4,6,2,8,7,5,7,2057.328613
7395,6,7,3,2,5,3,8,2059.476318
9671,8,8,7,3,5,3,8,2059.483154
6031,5,8,4,3,5,3,8,2059.485596
1312,2,1,5,4,5,3,8,2059.495605
2677,3,6,4,4,5,3,8,2059.496338
102,1,4,2,4,5,3,8,2059.497314
3392,3,1,8,5,5,3,8,2059.506348
6317,6,6,8,5,5,3,8,2059.506592
9397,8,6,3,5,5,3,8,2059.509766
4392,4,1,1,5,5,3,8,2059.510498
9034,8,3,5,7,5,3,8,2059.542725
4029,4,6,3,7,5,3,8,2059.543945
9684,8,2,1,7,5,3,8,2059.544189
3314,3,3,7,8,5,3,8,2059.564209
6394,6,3,5,8,5,3,8,2059.56543
8319,7,8,2,8,5,3,8,2059.566895
485,1,6,8,1,4,1,3,2066.564697
2915,3,7,8,2,4,1,3,2066.579102
5126,5,4,7,2,4,1,3,2066.579834
8921,8,5,6,3,4,1,3,2066.59668
5841,5,5,1,3,4,1,3,2066.599365
4202,4,3,8,4,4,1,3,2066.612793
9207,8,8,1,4,4,1,3,2066.617432
1122,1,3,3,5,4,1,3,2066.636719
7843,7,7,5,6,4,1,3,2066.65918
5204,5,2,6,7,4,1,3,2066.685303
8129,7,5,6,7,4,1,3,2066.685303
3839,4,8,7,8,4,1,3,2066.716553
3124,3,2,4,8,4,1,3,2066.717529
6919,6,8,5,8,4,1,3,2066.717529
1914,2,3,3,8,4,1,3,2066.718018
10000,8,1,4,1,5,2,2,2066.73291
7110,6,4,1,1,6,4,8,2066.743164
1145,1,5,6,2,5,2,2,2066.747314
6395,6,7,8,2,6,4,8,2066.747314
3756,4,2,2,2,6,4,8,2066.750977
7551,7,8,1,2,6,4,8,2066.751953
6836,6,2,7,3,6,4,8,2066.757813
1181,1,6,7,3,6,4,8,2066.758057
7396,6,2,6,3,6,4,8,2066.758545
466,1,3,5,3,6,4,8,2066.759521
8761,8,5,4,3,6,4,8,2066.76001
2391,2,8,3,3,6,4,8,2066.760986
6186,5,3,2,3,6,4,8,2066.760986
3356,3,2,8,3,5,2,2,2066.762695
2832,3,1,3,4,6,4,8,2066.771973
4512,4,1,2,4,5,2,2,2066.786133
4071,4,8,2,4,5,2,2,2066.786621
8188,7,2,5,6,6,4,8,2066.800537
103,1,8,5,6,6,4,8,2066.801025
4393,4,5,4,6,6,4,8,2066.80127
5722,5,3,6,5,5,2,2,2066.806396
67,1,7,5,5,5,2,2,2066.807373
1754,2,3,8,7,6,4,8,2066.817627
9398,8,4,6,7,6,4,8,2066.819092
389,1,6,6,8,6,4,8,2066.842773
3469,3,6,5,8,6,4,8,2066.843262
3434,3,3,7,7,5,2,2,2066.860352
6359,6,8,7,7,5,2,2,2066.860596
9649,8,5,4,8,5,2,2,2066.895752
2719,3,8,4,8,5,2,2,2066.89624
6955,6,7,5,1,6,3,1,2071.628906
1950,2,4,2,1,6,3,1,2071.630127
585,1,5,1,1,6,3,1,2071.630615
9881,8,5,8,2,6,3,1,2071.642822
4226,4,3,7,2,6,3,1,2071.643799
5591,5,8,6,3,6,3,1,2071.663818
8957,8,6,7,4,6,3,1,2071.683838
3952,4,1,4,4,6,3,1,2071.685791
872,1,1,8,5,6,3,1,2071.706787
7592,7,1,7,5,6,3,1,2071.707764
4667,4,7,7,5,6,3,1,2071.708008
5954,5,3,7,7,6,3,1,2071.766602
5304,5,1,2,7,6,3,1,2071.768799
4589,4,6,8,8,6,3,1,2071.802734
3589,3,6,6,8,6,3,1,2071.803955
6514,6,3,5,8,6,3,1,2071.804199
949,1,6,4,8,6,3,1,2071.804932
2874,3,3,2,8,6,3,1,2071.805176
6669,6,6,1,8,6,3,1,2071.80542
4239,4,8,1,8,6,3,1,2071.805664
3065,3,5,7,2,8,6,7,2072.128662
9995,8,7,7,2,8,6,7,2072.128906
8070,7,4,3,2,8,6,7,2072.131104
4066,4,3,5,3,8,6,7,2072.142578
62,1,4,8,4,8,6,7,2072.155029
8707,7,7,5,4,8,6,7,2072.157471
6432,6,1,2,4,8,6,7,2072.158447
6992,6,1,8,5,8,6,7,2072.171631
503,1,8,8,5,8,6,7,2072.172119
2428,2,2,6,5,8,6,7,2072.17334
5067,5,7,1,5,8,6,7,2072.175781
6068,5,2,7,6,8,6,7,2072.192383
1063,1,8,4,6,8,6,7,2072.19458
7069,6,6,5,8,8,6,7,2072.245117
139,1,7,4,8,8,6,7,2072.24585
8994,8,3,1,8,8,6,7,2072.246338
545,1,5,7,2,7,5,8,2077.138672
3470,3,4,7,2,7,5,8,2077.138672
7915,7,7,4,2,7,5,8,2077.140869
9840,8,1,2,2,7,5,8,2077.141602
8916,8,2,2,3,7,5,8,2077.151855
831,1,8,2,3,7,5,8,2077.152344
1832,2,1,7,4,7,5,8,2077.160889
8552,7,1,7,4,7,5,8,2077.160889
7552,7,1,4,4,7,5,8,2077.162842
1182,1,4,2,4,7,5,8,2077.163818
467,1,7,8,5,7,5,8,2077.174561
9553,8,5,5,5,7,5,8,2077.176514
6837,6,6,2,5,7,5,8,2077.177979
9267,8,7,2,5,7,5,8,2077.177979
7838,7,4,8,6,7,5,8,2077.190918
2833,3,5,6,6,7,5,8,2077.192627
5913,5,5,1,6,7,5,8,2077.194824
4548,4,2,2,7,7,5,8,2077.214111
1623,2,8,1,7,7,5,8,2077.214844
7474,6,3,5,8,7,5,8,2077.237061
8839,8,8,3,8,7,5,8,2077.238037
8285,7,6,7,1,5,2,3,2078.581543
1915,2,7,6,2,5,2,3,2078.597168
3566,3,4,6,3,5,2,3,2078.613281
2356,2,2,5,3,5,2,3,2078.614014
5281,5,5,5,3,5,2,3,2078.614014
4281,4,5,3,3,5,2,3,2078.615234
1641,2,5,2,3,5,2,3,2078.615723
8207,7,8,8,4,5,2,3,2078.630371
5996,5,2,6,4,5,2,3,2078.631592
2278,2,4,3,5,5,2,3,2078.654297
8922,8,3,2,5,5,2,3,2078.654541
1278,2,4,1,5,5,2,3,2078.655029
563,1,7,8,6,5,2,3,2078.675537
4918,4,4,4,6,5,2,3,2078.677734
9363,8,7,2,6,5,2,3,2078.678711
2993,3,5,8,7,5,2,3,2078.703125
5359,5,8,4,8,5,2,3,2078.738037
4644,4,2,1,8,5,2,3,2078.73877
7975,7,8,4,1,4,1,4,2079.565674
8690,7,3,7,2,4,1,4,2079.576172
4126,4,4,5,2,4,1,4,2079.577881
7051,6,7,4,2,4,1,4,2079.578613
6765,6,6,3,2,4,1,4,2079.579102
836,1,2,8,3,4,1,4,2079.589844
2761,3,5,5,3,4,1,4,2079.592773
2046,2,4,2,3,4,1,4,2079.594238
3411,3,7,1,3,4,1,4,2079.594971
9053,8,6,8,5,4,1,4,2079.625977
122,1,3,7,5,4,1,4,2079.626953
1837,2,6,3,5,4,1,4,2079.629639
4763,4,7,6,6,4,1,4,2079.649902
9768,8,1,2,6,4,1,4,2079.651367
4048,4,1,6,7,4,1,4,2079.675049
3048,3,1,3,7,4,1,4,2079.676514
5973,5,6,3,7,4,1,4,2079.676758
759,1,8,1,7,4,1,4,2079.67749
44,1,2,8,8,4,1,4,2079.703369
6414,6,4,3,8,4,1,4,2079.706055
5800,5,1,5,1,6,3,2,2082.438965
9805,8,6,4,1,6,3,2,2082.439941
2720,3,1,7,2,6,3,2,2082.453369
4876,4,2,5,2,6,3,2,2082.455078
3876,4,2,3,2,6,3,2,2082.456055
6801,6,5,3,2,6,3,2,2082.456299
5086,5,4,4,3,6,3,2,2082.473389
5436,5,2,1,3,6,3,2,2082.474609
2511,3,8,1,3,6,3,2,2082.475098
1796,2,2,7,4,6,3,2,2082.491455
3721,3,5,5,4,6,3,2,2082.49292
5877,5,6,1,4,6,3,2,2082.494629
8803,8,7,3,5,6,3,2,2082.516602
4513,4,5,4,6,6,3,2,2082.542236
7879,7,8,5,7,6,3,2,2082.572021
3798,4,4,1,7,6,3,2,2082.572998
4799,4,8,7,8,6,3,2,2082.605957
3125,3,6,7,1,5,2,4,2091.596924
200,1,1,6,1,5,2,4,2091.597412
1410,2,3,2,1,5,2,4,2091.599854
5205,5,6,2,1,5,2,4,2091.600098
4490,4,3,8,2,5,2,4,2091.609131
3840,4,1,2,2,5,2,4,2091.613037
9495,8,8,1,2,5,2,4,2091.614014
6766,6,4,5,3,5,2,4,2091.626709
486,1,4,1,3,5,2,4,2091.628906
2762,3,3,8,4,5,2,4,2091.641602
4127,4,8,8,4,5,2,4,2091.641846
7207,6,8,6,4,5,2,4,2091.643555
3412,3,2,3,4,5,2,4,2091.64502
5127,5,8,3,4,5,2,4,2091.645508
3203,3,7,8,5,5,2,4,2091.661377
2047,2,8,5,5,5,2,4,2091.664063
6492,6,2,2,5,5,2,4,2091.664795
837,1,6,1,5,5,2,4,2091.665527
2488,2,1,4,6,5,2,4,2091.686523
5568,5,1,3,6,5,2,4,2091.686768
4203,4,7,1,6,5,2,4,2091.687988
7129,6,5,3,7,5,2,4,2091.713135
6129,5,5,1,7,5,2,4,2091.713867
5414,5,4,7,8,5,2,4,2091.741699
7844,7,2,7,8,5,2,4,2091.741699
4764,4,2,2,8,5,2,4,2091.743896
3275,3,7,8,1,8,6,8,2092.133057
1910,2,4,7,1,8,6,8,2092.133789
3625,3,5,5,1,8,6,8,2092.135254
1350,2,4,1,1,8,6,8,2092.137207
4990,4,4,5,2,8,6,8,2092.144531
7916,7,2,7,3,8,6,8,2092.153564
986,1,3,7,3,8,6,8,2092.153809
2911,3,8,5,3,8,6,8,2092.155518
5991,5,8,3,3,8,6,8,2092.156494
8357,7,6,7,4,8,6,8,2092.16626
3912,4,1,3,4,8,6,8,2092.168457
272,1,1,6,5,8,6,8,2092.181396
1987,2,7,5,5,8,6,8,2092.182373
8917,8,6,5,5,8,6,8,2092.182373
4913,4,5,8,6,8,6,8,2092.19751
2988,3,2,1,6,8,6,8,2092.200928
9918,8,4,1,6,8,6,8,2092.200928
5354,5,3,8,7,8,6,8,2092.218262
9554,8,3,8,7,8,6,8,2092.218262
7279,6,8,6,7,8,6,8,2092.219971
909,1,6,1,7,8,6,8,2092.221924
3989,4,6,6,8,8,6,8,2092.244873
5914,5,3,3,8,8,6,8,2092.246094
9035,8,7,8,1,7,4,1,2092.478027
4030,4,4,5,1,7,4,1,2092.480469
5955,5,7,3,1,7,4,1,2092.481689
390,1,4,2,1,7,4,1,2092.481934
26,1,3,8,2,7,4,1,2092.494873
1951,2,8,5,2,7,4,1,2092.497803
7320,6,1,1,2,7,4,1,2092.499023
5031,5,8,1,2,7,4,1,2092.499512
6956,6,2,8,3,7,4,1,2092.51416
1391,2,8,7,3,7,4,1,2092.515625
741,1,6,2,3,7,4,1,2092.518311
7957,7,6,4,4,7,4,1,2092.538818
1027,1,7,3,4,7,4,1,2092.539307
7397,6,6,8,5,7,4,1,2092.560547
2028,2,2,1,5,7,4,1,2092.564209
3953,4,5,6,6,7,4,1,2092.590088
3393,3,5,1,6,7,4,1,2092.592285
8034,7,3,3,7,7,4,1,2092.623535
8398,7,4,3,7,7,4,1,2092.623779
4394,4,3,6,8,7,4,1,2092.6604
6319,6,8,3,8,7,4,1,2092.661621
605,1,6,6,1,4,1,5,2093.897949
3685,3,6,4,1,4,1,5,2093.899414
5610,5,3,2,1,4,1,5,2093.900146
1970,2,3,8,2,4,1,5,2093.907715
4895,4,8,8,2,4,1,5,2093.908203
3895,4,8,5,2,4,1,5,2093.910889
2970,3,3,1,2,4,1,5,2093.912598
